player_fifa_api_id,overall_rating,potential,preferred_foot,attacking_work_rate,defensive_work_rate,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle
157468,73.0,86.0,right,norm,ormal,82.0,66.0,33.0,85.0,61.0,70.0,85.0,84.0,87.0,73.0,62.0,61.0,60.0,68.0,64.0,60.0,51.0,49.0,62.0,72.0,62.0,56.0,73.0,90.0,71.0,39.0,49.0,48.0
34521,72.0,75.0,right,None,o,66.0,71.0,66.0,76.0,70.0,75.0,65.0,75.0,71.0,79.0,79.0,77.0,73.0,69.0,70.0,74.0,64.0,74.0,72.0,71.0,68.0,45.0,71.0,75.0,68.0,56.0,48.0,38.0
189034,65.0,71.0,left,medium,medium,65.0,30.0,60.0,63.0,47.0,59.0,53.0,61.0,57.0,60.0,67.0,73.0,59.0,65.0,54.0,73.0,79.0,77.0,77.0,59.0,72.0,64.0,55.0,47.0,42.0,61.0,65.0,63.0
195001,64.0,68.0,right,medium,medium,32.0,25.0,70.0,52.0,25.0,48.0,39.0,28.0,71.0,55.0,55.0,64.0,60.0,62.0,61.0,38.0,81.0,65.0,85.0,25.0,74.0,58.0,25.0,43.0,28.0,56.0,65.0,55.0
112552,66.0,66.0,right,low,medium,34.0,39.0,65.0,61.0,36.0,39.0,60.0,44.0,60.0,57.0,52.0,61.0,54.0,54.0,53.0,57.0,53.0,62.0,75.0,48.0,71.0,71.0,41.0,32.0,50.0,65.0,71.0,61.0
195395,70.0,70.0,left,medium,medium,42.0,13.0,75.0,61.0,40.0,32.0,33.0,20.0,51.0,54.0,66.0,69.0,71.0,59.0,49.0,56.0,78.0,73.0,80.0,22.0,72.0,73.0,29.0,22.0,24.0,66.0,74.0,67.0
215477,63.0,63.0,right,medium,medium,46.0,25.0,67.0,53.0,30.0,28.0,28.0,31.0,38.0,53.0,60.0,49.0,39.0,53.0,32.0,42.0,76.0,59.0,81.0,29.0,62.0,58.0,30.0,32.0,40.0,55.0,67.0,64.0
207409,71.0,71.0,left,medium,medium,16.0,16.0,12.0,29.0,12.0,17.0,33.0,13.0,21.0,25.0,50.0,45.0,45.0,62.0,40.0,49.0,61.0,40.0,78.0,17.0,18.0,28.0,18.0,32.0,23.0,11.0,17.0,15.0
10133,73.0,73.0,left,medium,low,64.0,81.0,70.0,70.0,75.0,68.0,71.0,50.0,50.0,73.0,53.0,55.0,69.0,78.0,62.0,75.0,73.0,61.0,75.0,70.0,53.0,36.0,78.0,63.0,77.0,17.0,33.0,24.0
6016,67.0,67.0,left,medium,medium,65.0,60.0,38.0,76.0,62.0,62.0,75.0,82.0,74.0,74.0,28.0,33.0,39.0,44.0,63.0,63.0,25.0,38.0,62.0,64.0,46.0,42.0,72.0,82.0,64.0,23.0,30.0,25.0
209518,65.0,69.0,right,medium,low,43.0,69.0,67.0,57.0,63.0,63.0,36.0,48.0,33.0,61.0,64.0,66.0,65.0,60.0,62.0,65.0,66.0,58.0,68.0,62.0,62.0,24.0,64.0,52.0,62.0,19.0,22.0,21.0
206238,74.0,82.0,right,medium,medium,75.0,52.0,52.0,74.0,47.0,76.0,73.0,39.0,68.0,74.0,78.0,82.0,73.0,73.0,81.0,68.0,73.0,77.0,65.0,65.0,66.0,71.0,64.0,65.0,50.0,71.0,77.0,77.0
173521,78.0,78.0,left,medium,medium,66.0,45.0,80.0,73.0,35.0,61.0,53.0,42.0,69.0,67.0,67.0,71.0,57.0,72.0,56.0,70.0,73.0,70.0,76.0,49.0,78.0,83.0,43.0,58.0,35.0,83.0,81.0,77.0
213213,55.0,61.0,right,medium,medium,22.0,61.0,51.0,38.0,36.0,48.0,37.0,35.0,20.0,50.0,68.0,69.0,62.0,47.0,57.0,56.0,69.0,57.0,60.0,47.0,57.0,20.0,58.0,37.0,58.0,17.0,13.0,16.0
193505,73.0,77.0,right,medium,medium,67.0,29.0,69.0,67.0,51.0,67.0,52.0,52.0,63.0,69.0,76.0,78.0,71.0,71.0,55.0,59.0,65.0,79.0,57.0,49.0,73.0,73.0,63.0,41.0,51.0,70.0,77.0,78.0
191198,72.0,73.0,left,high,medium,76.0,51.0,53.0,71.0,58.0,69.0,59.0,55.0,68.0,73.0,76.0,77.0,74.0,76.0,64.0,60.0,68.0,75.0,69.0,54.0,61.0,70.0,55.0,67.0,50.0,65.0,70.0,72.0
197893,69.0,74.0,right,low,high,46.0,49.0,70.0,75.0,45.0,60.0,37.0,36.0,72.0,59.0,49.0,50.0,49.0,64.0,30.0,74.0,45.0,64.0,83.0,60.0,71.0,71.0,43.0,55.0,46.0,66.0,72.0,63.0
45702,67.0,67.0,right,medium,medium,14.0,14.0,13.0,28.0,14.0,13.0,11.0,14.0,38.0,18.0,47.0,56.0,51.0,61.0,55.0,41.0,65.0,32.0,60.0,13.0,43.0,20.0,10.0,22.0,14.0,14.0,13.0,11.0
192720,65.0,67.0,left,medium,low,71.0,54.0,44.0,60.0,58.0,71.0,77.0,68.0,68.0,72.0,61.0,54.0,73.0,59.0,81.0,71.0,65.0,52.0,58.0,65.0,45.0,41.0,59.0,69.0,60.0,28.0,36.0,23.0
181458,81.0,82.0,right,high,medium,83.0,76.0,78.0,79.0,83.0,82.0,73.0,76.0,76.0,81.0,83.0,84.0,74.0,76.0,67.0,83.0,83.0,82.0,75.0,82.0,59.0,42.0,81.0,79.0,76.0,26.0,35.0,34.0
193141,70.0,70.0,right,high,medium,63.0,34.0,61.0,64.0,53.0,63.0,71.0,64.0,64.0,64.0,82.0,84.0,62.0,70.0,64.0,72.0,78.0,85.0,75.0,61.0,74.0,64.0,63.0,58.0,70.0,68.0,70.0,71.0
204977,75.0,76.0,right,high,high,68.0,45.0,56.0,68.0,40.0,69.0,65.0,45.0,62.0,71.0,80.0,76.0,79.0,78.0,80.0,64.0,78.0,76.0,64.0,51.0,78.0,82.0,48.0,42.0,55.0,79.0,81.0,81.0
181810,67.0,70.0,right,None,4,42.0,20.0,76.0,52.0,41.0,35.0,37.0,38.0,61.0,53.0,58.0,64.0,51.0,61.0,68.0,50.0,71.0,64.0,81.0,20.0,71.0,59.0,12.0,48.0,42.0,65.0,67.0,61.0
186589,73.0,74.0,right,low,high,62.0,40.0,72.0,77.0,56.0,65.0,60.0,58.0,77.0,75.0,55.0,64.0,60.0,73.0,58.0,84.0,72.0,78.0,82.0,79.0,79.0,79.0,61.0,67.0,51.0,72.0,76.0,66.0
168651,85.0,85.0,right,medium,medium,81.0,82.0,49.0,86.0,80.0,83.0,87.0,84.0,92.0,87.0,69.0,67.0,72.0,79.0,66.0,84.0,52.0,78.0,63.0,87.0,67.0,69.0,80.0,87.0,78.0,52.0,65.0,53.0
146701,74.0,74.0,right,medium,medium,45.0,54.0,72.0,62.0,59.0,53.0,67.0,77.0,62.0,65.0,34.0,52.0,53.0,65.0,55.0,76.0,66.0,66.0,83.0,66.0,84.0,76.0,49.0,50.0,65.0,74.0,76.0,71.0
146759,72.0,72.0,left,medium,medium,65.0,71.0,64.0,66.0,66.0,72.0,71.0,68.0,51.0,74.0,56.0,65.0,57.0,76.0,50.0,81.0,69.0,46.0,77.0,73.0,56.0,28.0,78.0,60.0,70.0,30.0,33.0,37.0
208017,71.0,72.0,right,high,high,29.0,78.0,78.0,66.0,70.0,58.0,37.0,46.0,39.0,64.0,44.0,47.0,45.0,72.0,40.0,79.0,66.0,79.0,88.0,68.0,74.0,24.0,72.0,59.0,72.0,26.0,34.0,25.0
164770,63.0,63.0,right,high,medium,48.0,59.0,46.0,61.0,50.0,61.0,56.0,66.0,52.0,61.0,91.0,84.0,81.0,71.0,91.0,56.0,81.0,80.0,63.0,52.0,51.0,38.0,61.0,62.0,63.0,29.0,34.0,23.0
193089,65.0,65.0,right,medium,medium,65.0,28.0,47.0,69.0,33.0,60.0,43.0,25.0,62.0,72.0,73.0,75.0,69.0,48.0,65.0,53.0,68.0,71.0,72.0,48.0,64.0,58.0,45.0,52.0,57.0,66.0,73.0,71.0
201139,73.0,73.0,left,medium,medium,74.0,48.0,56.0,69.0,50.0,71.0,52.0,55.0,66.0,75.0,76.0,77.0,73.0,73.0,73.0,68.0,72.0,77.0,73.0,61.0,71.0,75.0,70.0,59.0,61.0,77.0,73.0,72.0
198286,66.0,69.0,right,None,9,59.0,49.0,67.0,68.0,52.0,60.0,52.0,66.0,68.0,63.0,61.0,61.0,63.0,66.0,64.0,66.0,72.0,66.0,74.0,56.0,69.0,65.0,56.0,64.0,67.0,63.0,68.0,66.0
206393,68.0,68.0,right,medium,low,64.0,64.0,59.0,67.0,69.0,73.0,63.0,67.0,61.0,71.0,71.0,67.0,74.0,69.0,73.0,72.0,63.0,64.0,74.0,70.0,47.0,39.0,68.0,63.0,68.0,24.0,39.0,26.0
164851,70.0,70.0,left,medium,low,69.0,61.0,43.0,69.0,43.0,74.0,59.0,68.0,61.0,74.0,79.0,78.0,78.0,65.0,73.0,71.0,34.0,66.0,55.0,66.0,55.0,35.0,65.0,64.0,69.0,33.0,31.0,25.0
213777,70.0,77.0,right,high,high,57.0,63.0,58.0,71.0,47.0,72.0,52.0,42.0,66.0,73.0,76.0,69.0,76.0,70.0,76.0,65.0,71.0,89.0,57.0,66.0,54.0,63.0,68.0,70.0,42.0,48.0,63.0,58.0
16845,67.0,67.0,right,medium,high,58.0,48.0,64.0,66.0,47.0,63.0,70.0,66.0,63.0,67.0,55.0,51.0,62.0,68.0,60.0,68.0,72.0,90.0,70.0,62.0,67.0,66.0,59.0,63.0,72.0,65.0,66.0,60.0
16334,75.0,79.0,left,None,o,65.0,41.0,75.0,69.0,58.0,56.0,84.0,80.0,75.0,67.0,63.0,65.0,44.0,54.0,68.0,71.0,65.0,51.0,85.0,44.0,85.0,78.0,41.0,60.0,53.0,78.0,79.0,71.0
140607,62.0,62.0,right,high,low,53.0,59.0,41.0,58.0,72.0,70.0,67.0,50.0,50.0,74.0,61.0,56.0,76.0,60.0,66.0,69.0,64.0,33.0,71.0,66.0,69.0,29.0,55.0,56.0,49.0,17.0,45.0,31.0
148138,74.0,74.0,left,high,high,51.0,75.0,74.0,69.0,76.0,67.0,63.0,64.0,56.0,69.0,63.0,70.0,71.0,76.0,74.0,80.0,71.0,81.0,77.0,74.0,85.0,56.0,76.0,64.0,75.0,21.0,26.0,34.0
199718,69.0,69.0,right,medium,high,63.0,32.0,70.0,67.0,51.0,67.0,32.0,35.0,68.0,66.0,50.0,54.0,60.0,65.0,58.0,46.0,58.0,75.0,81.0,29.0,82.0,71.0,65.0,68.0,61.0,67.0,68.0,67.0
177398,74.0,74.0,right,medium,medium,74.0,65.0,56.0,75.0,77.0,78.0,76.0,72.0,70.0,77.0,78.0,76.0,82.0,77.0,85.0,79.0,68.0,63.0,51.0,76.0,64.0,32.0,73.0,75.0,73.0,19.0,33.0,35.0
197860,74.0,76.0,right,high,medium,74.0,38.0,67.0,66.0,44.0,67.0,56.0,55.0,61.0,68.0,79.0,85.0,71.0,74.0,63.0,61.0,67.0,77.0,69.0,49.0,69.0,71.0,62.0,59.0,58.0,73.0,76.0,78.0
226877,72.0,83.0,right,high,medium,67.0,69.0,48.0,66.0,59.0,74.0,69.0,51.0,51.0,73.0,79.0,81.0,73.0,68.0,68.0,77.0,50.0,67.0,73.0,64.0,69.0,36.0,73.0,69.0,75.0,35.0,43.0,46.0
193780,74.0,79.0,left,high,low,74.0,70.0,45.0,70.0,72.0,81.0,80.0,82.0,71.0,78.0,81.0,78.0,77.0,67.0,77.0,87.0,76.0,65.0,60.0,78.0,54.0,48.0,71.0,74.0,77.0,41.0,41.0,38.0
180400,67.0,67.0,right,medium,medium,68.0,27.0,20.0,56.0,35.0,52.0,59.0,44.0,60.0,53.0,78.0,80.0,79.0,61.0,59.0,65.0,89.0,87.0,71.0,38.0,80.0,63.0,52.0,43.0,49.0,69.0,66.0,74.0
182152,76.0,77.0,right,medium,medium,70.0,70.0,66.0,73.0,75.0,83.0,76.0,72.0,69.0,79.0,76.0,73.0,81.0,73.0,79.0,80.0,79.0,74.0,63.0,81.0,55.0,57.0,75.0,72.0,75.0,50.0,59.0,46.0
205602,60.0,65.0,right,medium,medium,62.0,58.0,46.0,53.0,53.0,62.0,59.0,56.0,52.0,63.0,71.0,67.0,63.0,56.0,54.0,57.0,49.0,45.0,56.0,47.0,50.0,22.0,55.0,45.0,49.0,29.0,26.0,35.0
167194,74.0,74.0,right,medium,high,48.0,25.0,65.0,74.0,47.0,46.0,38.0,41.0,66.0,68.0,52.0,55.0,58.0,73.0,69.0,67.0,66.0,81.0,77.0,37.0,83.0,79.0,36.0,70.0,30.0,75.0,77.0,68.0
229739,70.0,75.0,right,medium,high,55.0,42.0,55.0,69.0,47.0,62.0,46.0,46.0,70.0,68.0,69.0,73.0,84.0,64.0,81.0,50.0,62.0,77.0,65.0,46.0,72.0,77.0,62.0,67.0,43.0,67.0,69.0,69.0
176210,66.0,66.0,right,high,medium,64.0,63.0,53.0,63.0,59.0,70.0,54.0,52.0,61.0,66.0,77.0,77.0,64.0,65.0,63.0,70.0,73.0,82.0,62.0,71.0,64.0,38.0,63.0,42.0,42.0,22.0,35.0,35.0
203042,79.0,87.0,right,medium,medium,11.0,16.0,12.0,36.0,12.0,21.0,12.0,14.0,40.0,26.0,51.0,48.0,58.0,66.0,55.0,29.0,61.0,42.0,59.0,13.0,32.0,27.0,16.0,34.0,42.0,16.0,13.0,11.0
218744,66.0,76.0,right,medium,high,65.0,55.0,49.0,73.0,52.0,68.0,74.0,68.0,68.0,73.0,69.0,66.0,72.0,61.0,72.0,65.0,62.0,61.0,62.0,66.0,63.0,50.0,58.0,69.0,50.0,48.0,53.0,51.0
193942,76.0,78.0,left,medium,high,61.0,54.0,56.0,80.0,47.0,70.0,60.0,59.0,74.0,75.0,68.0,65.0,69.0,72.0,73.0,71.0,70.0,86.0,64.0,64.0,84.0,80.0,53.0,61.0,59.0,69.0,74.0,77.0
184490,68.0,69.0,right,medium,medium,65.0,64.0,64.0,75.0,63.0,65.0,55.0,46.0,72.0,70.0,56.0,54.0,58.0,72.0,58.0,69.0,72.0,64.0,76.0,67.0,69.0,55.0,60.0,67.0,67.0,60.0,64.0,57.0
189098,60.0,61.0,left,high,low,54.0,49.0,33.0,60.0,37.0,60.0,63.0,60.0,52.0,57.0,75.0,80.0,70.0,60.0,70.0,56.0,32.0,65.0,59.0,54.0,40.0,29.0,62.0,54.0,57.0,13.0,14.0,12.0
169706,77.0,79.0,right,medium,high,57.0,54.0,69.0,80.0,60.0,73.0,39.0,24.0,78.0,77.0,64.0,60.0,63.0,77.0,71.0,57.0,68.0,83.0,72.0,45.0,70.0,79.0,65.0,74.0,47.0,71.0,78.0,76.0
206517,71.0,80.0,right,medium,medium,66.0,58.0,36.0,79.0,59.0,78.0,70.0,59.0,65.0,76.0,76.0,75.0,78.0,52.0,80.0,53.0,34.0,68.0,46.0,48.0,43.0,37.0,69.0,73.0,58.0,27.0,30.0,30.0
211537,59.0,66.0,right,medium,medium,16.0,13.0,16.0,26.0,18.0,13.0,15.0,16.0,18.0,24.0,44.0,46.0,44.0,53.0,62.0,22.0,54.0,32.0,48.0,14.0,16.0,19.0,15.0,27.0,23.0,15.0,14.0,13.0
225316,56.0,68.0,right,medium,medium,40.0,26.0,50.0,56.0,26.0,46.0,31.0,28.0,54.0,52.0,63.0,64.0,60.0,52.0,60.0,50.0,65.0,64.0,72.0,35.0,53.0,54.0,30.0,38.0,37.0,53.0,56.0,54.0
220420,57.0,69.0,right,medium,medium,47.0,49.0,42.0,60.0,40.0,59.0,46.0,46.0,59.0,63.0,74.0,70.0,57.0,54.0,80.0,59.0,53.0,74.0,40.0,45.0,42.0,33.0,48.0,57.0,50.0,48.0,56.0,52.0
199027,68.0,76.0,left,high,medium,60.0,36.0,56.0,65.0,32.0,58.0,60.0,40.0,59.0,67.0,77.0,76.0,75.0,59.0,84.0,43.0,82.0,69.0,58.0,38.0,68.0,59.0,49.0,57.0,43.0,72.0,74.0,75.0
183465,75.0,78.0,right,medium,high,68.0,69.0,79.0,75.0,66.0,74.0,66.0,47.0,72.0,75.0,67.0,64.0,75.0,74.0,62.0,79.0,78.0,79.0,75.0,77.0,73.0,75.0,72.0,76.0,57.0,72.0,73.0,67.0
189461,81.0,84.0,left,medium,medium,73.0,64.0,58.0,84.0,64.0,84.0,80.0,72.0,83.0,84.0,79.0,74.0,83.0,80.0,87.0,75.0,67.0,82.0,66.0,73.0,83.0,61.0,80.0,85.0,65.0,61.0,63.0,65.0
211378,61.0,68.0,right,medium,high,49.0,38.0,51.0,67.0,45.0,64.0,44.0,45.0,54.0,63.0,62.0,63.0,57.0,61.0,67.0,63.0,61.0,66.0,72.0,55.0,58.0,60.0,53.0,66.0,50.0,44.0,56.0,51.0
196144,83.0,83.0,right,high,medium,61.0,86.0,85.0,72.0,83.0,79.0,73.0,46.0,63.0,81.0,77.0,85.0,81.0,83.0,58.0,82.0,88.0,82.0,87.0,70.0,83.0,47.0,84.0,72.0,70.0,27.0,47.0,33.0
197243,63.0,72.0,left,medium,medium,64.0,20.0,68.0,59.0,29.0,55.0,38.0,31.0,44.0,60.0,62.0,68.0,60.0,57.0,51.0,60.0,71.0,65.0,82.0,22.0,66.0,62.0,46.0,39.0,40.0,62.0,67.0,61.0
179620,70.0,75.0,left,medium,high,65.0,37.0,64.0,73.0,31.0,63.0,49.0,69.0,73.0,73.0,73.0,77.0,67.0,71.0,66.0,64.0,66.0,84.0,74.0,39.0,68.0,74.0,64.0,74.0,62.0,67.0,68.0,65.0
163990,69.0,69.0,right,medium,medium,67.0,68.0,72.0,64.0,59.0,67.0,38.0,32.0,36.0,63.0,68.0,72.0,59.0,64.0,52.0,84.0,82.0,78.0,92.0,63.0,72.0,28.0,69.0,52.0,72.0,33.0,42.0,43.0
146500,68.0,68.0,right,medium,medium,21.0,25.0,21.0,22.0,23.0,25.0,34.0,25.0,33.0,28.0,41.0,40.0,42.0,65.0,48.0,29.0,70.0,31.0,74.0,25.0,25.0,25.0,25.0,25.0,24.0,25.0,25.0,25.0
197777,72.0,78.0,right,high,high,75.0,51.0,64.0,73.0,70.0,73.0,71.0,69.0,71.0,73.0,76.0,78.0,72.0,73.0,73.0,74.0,69.0,79.0,75.0,73.0,77.0,69.0,69.0,71.0,65.0,68.0,73.0,69.0
150680,67.0,72.0,right,norm,ormal,28.0,28.0,74.0,50.0,24.0,35.0,35.0,32.0,30.0,57.0,58.0,56.0,42.0,69.0,69.0,53.0,72.0,65.0,72.0,48.0,70.0,66.0,33.0,38.0,45.0,70.0,64.0,67.0
159175,73.0,73.0,right,medium,high,61.0,42.0,74.0,67.0,57.0,65.0,35.0,45.0,67.0,74.0,60.0,51.0,67.0,75.0,68.0,69.0,82.0,84.0,74.0,67.0,86.0,72.0,55.0,73.0,57.0,63.0,75.0,76.0
134688,67.0,67.0,right,medium,medium,52.0,33.0,71.0,65.0,40.0,48.0,53.0,24.0,60.0,58.0,55.0,53.0,56.0,53.0,56.0,58.0,73.0,73.0,80.0,47.0,72.0,65.0,38.0,44.0,49.0,65.0,68.0,63.0
198428,68.0,73.0,right,high,medium,53.0,69.0,64.0,69.0,50.0,67.0,58.0,43.0,63.0,66.0,79.0,76.0,66.0,65.0,55.0,71.0,72.0,70.0,82.0,59.0,71.0,41.0,66.0,57.0,51.0,30.0,32.0,25.0
194947,74.0,74.0,left,medium,medium,56.0,27.0,78.0,63.0,17.0,44.0,38.0,58.0,61.0,53.0,32.0,34.0,34.0,67.0,31.0,74.0,78.0,64.0,90.0,70.0,79.0,75.0,32.0,45.0,44.0,76.0,78.0,67.0
176628,67.0,67.0,right,medium,medium,68.0,59.0,43.0,62.0,61.0,68.0,63.0,58.0,56.0,71.0,80.0,76.0,92.0,65.0,85.0,59.0,61.0,81.0,33.0,59.0,55.0,46.0,63.0,61.0,52.0,22.0,39.0,31.0
219565,68.0,71.0,right,None,1,63.0,29.0,47.0,59.0,34.0,70.0,42.0,36.0,37.0,65.0,80.0,76.0,86.0,60.0,83.0,36.0,74.0,83.0,40.0,32.0,58.0,68.0,47.0,49.0,47.0,60.0,69.0,75.0
189000,64.0,64.0,right,medium,low,33.0,65.0,70.0,51.0,64.0,58.0,36.0,51.0,34.0,62.0,67.0,72.0,46.0,55.0,64.0,71.0,71.0,47.0,72.0,60.0,63.0,31.0,64.0,57.0,59.0,13.0,24.0,11.0
147007,72.0,72.0,left,medium,low,81.0,65.0,48.0,72.0,59.0,77.0,82.0,78.0,69.0,81.0,68.0,66.0,65.0,62.0,72.0,70.0,53.0,52.0,60.0,75.0,48.0,20.0,71.0,74.0,73.0,33.0,39.0,21.0
210233,63.0,66.0,right,medium,medium,46.0,67.0,66.0,56.0,52.0,62.0,39.0,40.0,39.0,63.0,65.0,69.0,70.0,57.0,59.0,67.0,67.0,65.0,58.0,59.0,29.0,25.0,62.0,46.0,65.0,25.0,21.0,25.0
105318,77.0,77.0,right,high,low,73.0,65.0,45.0,82.0,67.0,74.0,77.0,79.0,80.0,84.0,73.0,71.0,74.0,79.0,75.0,75.0,33.0,79.0,57.0,80.0,61.0,53.0,70.0,82.0,75.0,29.0,56.0,34.0
189459,69.0,73.0,left,high,low,65.0,70.0,49.0,67.0,60.0,75.0,71.0,55.0,55.0,71.0,82.0,81.0,76.0,65.0,78.0,58.0,64.0,58.0,51.0,61.0,49.0,36.0,72.0,61.0,59.0,28.0,36.0,33.0
201199,65.0,71.0,right,medium,medium,44.0,34.0,58.0,63.0,41.0,53.0,47.0,48.0,55.0,56.0,60.0,63.0,48.0,62.0,54.0,54.0,60.0,63.0,77.0,50.0,73.0,67.0,51.0,46.0,46.0,68.0,64.0,62.0
145257,74.0,74.0,right,medium,medium,24.0,15.0,12.0,24.0,22.0,11.0,23.0,11.0,23.0,14.0,53.0,54.0,51.0,71.0,52.0,24.0,63.0,45.0,66.0,23.0,39.0,21.0,12.0,38.0,23.0,14.0,13.0,14.0
221269,75.0,85.0,left,medium,medium,65.0,46.0,69.0,74.0,45.0,67.0,35.0,35.0,74.0,75.0,76.0,74.0,72.0,75.0,59.0,69.0,68.0,74.0,76.0,49.0,68.0,77.0,53.0,62.0,42.0,74.0,79.0,75.0
205869,76.0,81.0,right,medium,medium,71.0,65.0,49.0,76.0,60.0,80.0,71.0,55.0,67.0,75.0,86.0,87.0,84.0,76.0,86.0,55.0,74.0,68.0,52.0,64.0,54.0,29.0,76.0,73.0,50.0,29.0,31.0,28.0
170871,69.0,69.0,left,low,low,54.0,68.0,70.0,62.0,67.0,70.0,57.0,71.0,52.0,69.0,55.0,62.0,56.0,59.0,45.0,80.0,38.0,57.0,77.0,71.0,56.0,30.0,71.0,69.0,73.0,20.0,25.0,26.0
204354,65.0,72.0,left,medium,medium,13.0,14.0,17.0,32.0,11.0,11.0,14.0,12.0,32.0,34.0,44.0,55.0,50.0,62.0,50.0,32.0,70.0,34.0,52.0,12.0,40.0,22.0,13.0,30.0,44.0,14.0,18.0,19.0
202841,63.0,69.0,left,medium,medium,63.0,39.0,55.0,60.0,30.0,58.0,49.0,58.0,58.0,60.0,75.0,72.0,60.0,60.0,63.0,58.0,59.0,71.0,64.0,44.0,59.0,55.0,64.0,57.0,50.0,61.0,63.0,62.0
222922,62.0,76.0,right,high,low,57.0,48.0,51.0,72.0,47.0,62.0,61.0,51.0,66.0,67.0,70.0,68.0,76.0,55.0,84.0,53.0,67.0,55.0,34.0,34.0,45.0,28.0,45.0,66.0,59.0,44.0,57.0,55.0
198269,63.0,67.0,right,medium,low,40.0,59.0,62.0,59.0,31.0,62.0,27.0,29.0,42.0,63.0,81.0,74.0,59.0,66.0,54.0,61.0,58.0,70.0,70.0,58.0,53.0,24.0,61.0,50.0,57.0,28.0,26.0,18.0
186238,62.0,66.0,right,medium,medium,12.0,14.0,15.0,30.0,13.0,11.0,20.0,14.0,23.0,16.0,50.0,40.0,26.0,66.0,39.0,36.0,57.0,24.0,55.0,11.0,42.0,17.0,14.0,13.0,14.0,18.0,13.0,13.0
189059,74.0,75.0,right,medium,medium,65.0,64.0,69.0,78.0,59.0,72.0,69.0,58.0,75.0,75.0,68.0,68.0,65.0,74.0,73.0,72.0,72.0,85.0,77.0,69.0,83.0,76.0,61.0,73.0,57.0,70.0,72.0,66.0
198153,65.0,70.0,right,medium,medium,60.0,53.0,55.0,65.0,54.0,64.0,61.0,60.0,60.0,67.0,75.0,69.0,80.0,64.0,74.0,59.0,54.0,76.0,56.0,52.0,50.0,49.0,61.0,63.0,54.0,52.0,50.0,44.0
207633,62.0,68.0,left,medium,medium,13.0,10.0,15.0,28.0,12.0,13.0,15.0,14.0,25.0,17.0,47.0,45.0,34.0,60.0,32.0,22.0,54.0,33.0,67.0,11.0,25.0,24.0,12.0,25.0,18.0,10.0,13.0,11.0
187498,70.0,71.0,right,high,medium,82.0,60.0,50.0,64.0,67.0,72.0,82.0,71.0,65.0,71.0,76.0,76.0,81.0,65.0,72.0,71.0,56.0,76.0,44.0,70.0,66.0,59.0,64.0,66.0,69.0,33.0,31.0,25.0
204251,62.0,69.0,right,low,medium,59.0,57.0,51.0,57.0,52.0,64.0,51.0,23.0,53.0,58.0,84.0,80.0,66.0,53.0,82.0,69.0,61.0,66.0,68.0,60.0,65.0,33.0,68.0,60.0,41.0,33.0,42.0,33.0
205975,60.0,73.0,left,medium,medium,65.0,37.0,41.0,59.0,41.0,52.0,28.0,32.0,57.0,55.0,77.0,76.0,62.0,52.0,70.0,38.0,64.0,74.0,58.0,38.0,54.0,59.0,44.0,58.0,38.0,61.0,61.0,65.0
222266,58.0,68.0,right,high,medium,53.0,35.0,44.0,46.0,33.0,51.0,47.0,40.0,40.0,43.0,79.0,75.0,64.0,55.0,63.0,58.0,64.0,65.0,50.0,44.0,70.0,62.0,47.0,46.0,35.0,57.0,59.0,56.0
165078,63.0,63.0,left,medium,medium,64.0,58.0,37.0,66.0,44.0,66.0,35.0,42.0,62.0,62.0,72.0,70.0,73.0,53.0,80.0,45.0,32.0,50.0,64.0,48.0,67.0,24.0,61.0,62.0,40.0,37.0,46.0,49.0
164994,78.0,78.0,right,medium,medium,79.0,68.0,48.0,79.0,80.0,82.0,75.0,67.0,73.0,81.0,80.0,80.0,81.0,70.0,80.0,77.0,64.0,69.0,69.0,70.0,62.0,54.0,76.0,78.0,70.0,56.0,52.0,57.0
214882,67.0,73.0,right,medium,high,30.0,23.0,64.0,41.0,44.0,26.0,33.0,24.0,31.0,41.0,55.0,64.0,60.0,65.0,61.0,58.0,74.0,73.0,78.0,22.0,81.0,71.0,35.0,30.0,33.0,67.0,64.0,73.0
204381,70.0,74.0,right,medium,medium,60.0,66.0,52.0,61.0,62.0,79.0,65.0,46.0,43.0,71.0,94.0,91.0,92.0,59.0,95.0,61.0,71.0,71.0,27.0,58.0,72.0,49.0,75.0,56.0,60.0,36.0,44.0,39.0
210622,59.0,59.0,right,high,medium,64.0,52.0,48.0,58.0,63.0,57.0,48.0,41.0,58.0,58.0,72.0,81.0,80.0,40.0,74.0,57.0,33.0,74.0,44.0,43.0,51.0,19.0,46.0,51.0,58.0,34.0,32.0,30.0
215581,58.0,65.0,left,medium,medium,58.0,51.0,36.0,59.0,49.0,54.0,53.0,46.0,54.0,55.0,85.0,78.0,85.0,47.0,81.0,43.0,52.0,74.0,48.0,62.0,37.0,61.0,49.0,42.0,57.0,26.0,24.0,23.0
229973,53.0,68.0,right,medium,medium,40.0,41.0,46.0,61.0,39.0,54.0,54.0,46.0,57.0,54.0,52.0,68.0,54.0,50.0,57.0,52.0,53.0,43.0,71.0,36.0,45.0,30.0,39.0,60.0,51.0,34.0,46.0,47.0
